The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6070520/tkleinkn/Vanilla-GAM/main_cifar.py:183: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely '
model name space ['resnet101_c', 'resnet152_c', 'resnet18_c', 'resnet34_c', 'resnet50_c']
Use GPU: 0 for training
=> creating model 'resnet18_c'
Files already downloaded and verified
Files already downloaded and verified
tensorboard dir ./results/CIFAR10/GNOM
Using Gradient-Norm Only Minimization (GNOM)
/home/tkleinkn/GAMtest/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Using backward() with create_graph=True will create a reference cycle between the parameter and its gradient which can cause a memory leak. We recommend using autograd.grad when creating the graph to avoid this. If you have to use this function, make sure to reset the .grad fields of your parameters to None after use to break the cycle and avoid the leak. (Triggered internally at /home/coulombc/wheels_builder/tmp.2617/python-3.11/torch/torch/csrc/autograd/engine.cpp:1203.)
Batch 100, Loss: 12.5527
Batch 110, Loss: 12.8245
Batch 120, Loss: 12.4709
Batch 130, Loss: 12.4990
Batch 140, Loss: 12.2053
Batch 150, Loss: 12.0555
Batch 160, Loss: 12.2324
Batch 170, Loss: 12.2496
Batch 180, Loss: 12.0566
Batch 190, Loss: 11.8147
Batch 200, Loss: 11.4609
Batch 210, Loss: 11.7617
Batch 220, Loss: 11.5169
Batch 230, Loss: 11.4781
Batch 240, Loss: 11.1469
Batch 250, Loss: 11.2345
Batch 260, Loss: 11.1291
Batch 270, Loss: 10.8901
Batch 280, Loss: 10.8345
Batch 290, Loss: 10.7878
Batch 300, Loss: 10.7028
Batch 310, Loss: 10.2771
Batch 320, Loss: 10.4989
Batch 330, Loss: 10.5846
Batch 340, Loss: 10.4071
Batch 350, Loss: 9.9324
Batch 360, Loss: 10.0970
Batch 370, Loss: 9.9161
Batch 380, Loss: 9.4931
Batch 390, Loss: 9.5924
Epoch 2 learning rate: 0.09997532801828658
Epoch 2 time: 118.93744015693665 seconds
Epoch 2 accuracy: 9.94%
Batch 10, Loss: 9.1507
Batch 20, Loss: 9.2606
Batch 30, Loss: 9.0351
Batch 40, Loss: 8.7888
Batch 50, Loss: 8.3871
Batch 60, Loss: 8.2648
Batch 70, Loss: 8.2714
Batch 80, Loss: 8.1680
Batch 90, Loss: 8.1487
Batch 100, Loss: 7.6965
Batch 110, Loss: 7.6460
Batch 120, Loss: 7.9944
Batch 130, Loss: 7.5788
Batch 140, Loss: 7.6643
Batch 150, Loss: 7.6555
Batch 160, Loss: 7.4105
Batch 170, Loss: 7.5864
Batch 180, Loss: 7.3713
Batch 190, Loss: 7.4671
Batch 200, Loss: 7.2076
Batch 210, Loss: 7.0692
Batch 220, Loss: 7.0132
Batch 230, Loss: 7.1064
Batch 240, Loss: 7.2055
Batch 250, Loss: 6.8685
Batch 260, Loss: 6.9132
Batch 270, Loss: 6.9841
Batch 280, Loss: 6.8841
Batch 290, Loss: 6.6843
Batch 300, Loss: 6.5765
Batch 310, Loss: 6.7475
Batch 320, Loss: 6.7241
Batch 330, Loss: 6.4901
Batch 340, Loss: 6.4094
Batch 350, Loss: 6.3269
Batch 360, Loss: 5.9905
Batch 370, Loss: 6.1187
Batch 380, Loss: 6.1725
Batch 390, Loss: 5.9079
Epoch 3 learning rate: 0.09994449374809851
Epoch 3 time: 118.92050623893738 seconds
Epoch 3 accuracy: 9.2%
Batch 10, Loss: 5.8653
Batch 20, Loss: 5.5617
Batch 30, Loss: 5.5402
Batch 40, Loss: 5.4015
Batch 50, Loss: 5.3024
Batch 60, Loss: 5.3322
Batch 70, Loss: 4.9457
Batch 80, Loss: 4.9702
Batch 90, Loss: 4.6266
Batch 100, Loss: 4.6350
Batch 110, Loss: 4.5491
Batch 120, Loss: 4.5470
Batch 130, Loss: 4.5714
Batch 140, Loss: 4.2868
Batch 150, Loss: 4.2356
Batch 160, Loss: 4.1016
Batch 170, Loss: 4.3302
Batch 180, Loss: 4.1146
Batch 190, Loss: 4.2159
Batch 200, Loss: 3.9906
Batch 210, Loss: 3.8391
Batch 220, Loss: 3.9356
Batch 230, Loss: 3.8781
Batch 240, Loss: 3.7680
Batch 250, Loss: 3.9784
Batch 260, Loss: 3.8395
Batch 270, Loss: 3.8405
Batch 280, Loss: 3.8216
Batch 290, Loss: 3.8278
Batch 300, Loss: 3.6754
Batch 310, Loss: 3.7765
Batch 320, Loss: 3.8071
Batch 330, Loss: 3.7188
Batch 340, Loss: 3.7124
Batch 350, Loss: 3.5743
Batch 360, Loss: 3.6076
Batch 370, Loss: 3.6446
Batch 380, Loss: 3.6792
Batch 390, Loss: 3.5555
Epoch 4 learning rate: 0.09990133642141359
Epoch 4 time: 118.90625381469727 seconds
Epoch 4 accuracy: 13.43%
Batch 10, Loss: 3.4371
Batch 20, Loss: 3.4650
Batch 30, Loss: 3.4605
Batch 40, Loss: 3.4098
Batch 50, Loss: 3.4532
Batch 60, Loss: 3.3795
Batch 70, Loss: 3.4386
Batch 80, Loss: 3.5037
Batch 90, Loss: 3.3553
Batch 100, Loss: 3.3094
Batch 110, Loss: 3.1665
Batch 120, Loss: 3.2023
Batch 130, Loss: 3.1733
Batch 140, Loss: 3.0949
Batch 150, Loss: 3.1267
Batch 160, Loss: 3.1695
Batch 170, Loss: 3.0729
Batch 180, Loss: 3.0360
Batch 190, Loss: 3.1690
Batch 200, Loss: 3.0914
Batch 210, Loss: 3.0558
Batch 220, Loss: 3.1542
Batch 230, Loss: 3.0900
Batch 240, Loss: 2.9560
Batch 250, Loss: 3.0057
Batch 260, Loss: 3.0403
Batch 270, Loss: 3.0132
Batch 280, Loss: 2.8821
Batch 290, Loss: 3.0066
Batch 300, Loss: 2.9982
Batch 310, Loss: 2.9383
Batch 320, Loss: 3.0623
Batch 330, Loss: 2.7420
Batch 340, Loss: 2.8694
Batch 350, Loss: 2.8740
Batch 360, Loss: 2.8795
Batch 370, Loss: 2.7633
Batch 380, Loss: 2.7989
Batch 390, Loss: 2.7571
Epoch 5 learning rate: 0.09984586668665642
Epoch 5 time: 118.85993695259094 seconds
Epoch 5 accuracy: 13.69%
Batch 10, Loss: 2.7921
Batch 20, Loss: 2.7285
Batch 30, Loss: 2.7965
Batch 40, Loss: 2.7005
Batch 50, Loss: 2.6586
Batch 60, Loss: 2.6578
Batch 70, Loss: 2.6703
Batch 80, Loss: 2.5817
Batch 90, Loss: 2.7325
Batch 100, Loss: 2.6908
Batch 110, Loss: 2.5320
Batch 120, Loss: 2.5127
Batch 130, Loss: 2.5868
Batch 140, Loss: 2.5974
Batch 150, Loss: 2.5522
Batch 160, Loss: 2.5142
Batch 170, Loss: 2.4841
Batch 180, Loss: 2.5033
Batch 190, Loss: 2.4430
Batch 200, Loss: 2.3944
Batch 210, Loss: 2.5149
Batch 220, Loss: 2.3647
Batch 230, Loss: 2.4274
Batch 240, Loss: 2.4240
Batch 250, Loss: 2.4118
Batch 260, Loss: 2.4227
Batch 270, Loss: 2.3945
Batch 280, Loss: 2.4120
Batch 290, Loss: 2.3890
Batch 300, Loss: 2.3716
Batch 310, Loss: 2.4019
Batch 320, Loss: 2.2889
Batch 330, Loss: 2.2678
Batch 340, Loss: 2.2929
Batch 350, Loss: 2.2764
Batch 360, Loss: 2.3777
Batch 370, Loss: 2.3428
Batch 380, Loss: 2.3418
Batch 390, Loss: 2.3137
Epoch 6 learning rate: 0.09977809823015402
Epoch 6 time: 118.87108302116394 seconds
Epoch 6 accuracy: 16.16%
Batch 10, Loss: 2.3007
Batch 20, Loss: 2.3561
Batch 30, Loss: 2.2907
Batch 40, Loss: 2.2898
Batch 50, Loss: 2.2130
Batch 60, Loss: 2.2246
Batch 70, Loss: 2.2189
Batch 80, Loss: 2.2235
Batch 90, Loss: 2.1838
Batch 100, Loss: 2.2763
Batch 110, Loss: 2.2102
Batch 120, Loss: 2.2458
Batch 130, Loss: 2.2608
Batch 140, Loss: 2.2194
Batch 150, Loss: 2.2305
Batch 160, Loss: 2.1749
Batch 170, Loss: 2.2931
Batch 180, Loss: 2.2331
Batch 190, Loss: 2.1743
Batch 200, Loss: 2.2070
Batch 210, Loss: 2.1425
Batch 220, Loss: 2.2041
Batch 230, Loss: 2.0938
Batch 240, Loss: 2.1379
Batch 250, Loss: 2.1914
Batch 260, Loss: 2.1359
Batch 270, Loss: 2.1785
Batch 280, Loss: 2.1519
Batch 290, Loss: 2.1269
Batch 300, Loss: 2.0677
Batch 310, Loss: 2.0840
Batch 320, Loss: 2.1163
Batch 330, Loss: 2.1002
Batch 340, Loss: 2.1148
Batch 350, Loss: 2.0831
Batch 360, Loss: 2.0669
Batch 370, Loss: 2.1059
Batch 380, Loss: 2.0749
Batch 390, Loss: 2.1590
Epoch 7 learning rate: 0.09969804777275901
Epoch 7 time: 118.84047102928162 seconds
Epoch 7 accuracy: 14.24%
Batch 10, Loss: 2.0789
Batch 20, Loss: 2.0271
Batch 30, Loss: 2.0644
Batch 40, Loss: 2.0583
Batch 50, Loss: 2.0643
Batch 60, Loss: 2.0923
Batch 70, Loss: 2.0504
Batch 80, Loss: 2.0523
Batch 90, Loss: 2.0846
Batch 100, Loss: 2.1418
Batch 110, Loss: 2.0742
Batch 120, Loss: 2.0714
Batch 130, Loss: 2.0311
Batch 140, Loss: 2.1247
Batch 150, Loss: 2.1069
Batch 160, Loss: 2.0221
Batch 170, Loss: 2.0188
Batch 180, Loss: 2.0223
Batch 190, Loss: 1.9831
Batch 200, Loss: 2.0468
Batch 210, Loss: 2.0664
Batch 220, Loss: 2.0129
Batch 230, Loss: 2.0424
Batch 240, Loss: 1.9716
Batch 250, Loss: 2.0022
Batch 260, Loss: 2.0671
Batch 270, Loss: 2.0617
Batch 280, Loss: 2.0330
Batch 290, Loss: 2.0174
Batch 300, Loss: 1.9965
Batch 310, Loss: 1.9971
Batch 320, Loss: 2.0026
Batch 330, Loss: 2.0393
Batch 340, Loss: 1.9970
Batch 350, Loss: 2.0169
Batch 360, Loss: 2.0205
Batch 370, Loss: 1.9771
Batch 380, Loss: 2.0389
Batch 390, Loss: 2.0135
Epoch 8 learning rate: 0.09960573506572391
Epoch 8 time: 118.87315654754639 seconds
Epoch 8 accuracy: 12.61%
Batch 10, Loss: 1.9456
Batch 20, Loss: 2.0027
Batch 30, Loss: 2.0112
Batch 40, Loss: 1.9763
Batch 50, Loss: 1.9684
Batch 60, Loss: 1.9694
Batch 70, Loss: 1.9802
Batch 80, Loss: 2.0088
Batch 90, Loss: 1.9471
Batch 100, Loss: 1.9473
Batch 110, Loss: 1.9921
Batch 120, Loss: 2.0082
Batch 130, Loss: 2.0172
Batch 140, Loss: 1.9961
Batch 150, Loss: 1.9575
Batch 160, Loss: 1.9813
Batch 170, Loss: 1.9381
Batch 180, Loss: 1.9689
Batch 190, Loss: 1.9474
Batch 200, Loss: 1.9479
Batch 210, Loss: 1.9536
Batch 220, Loss: 1.9497
Batch 230, Loss: 1.9505
Batch 240, Loss: 1.9261
Batch 250, Loss: 1.9570
Batch 260, Loss: 1.9262
Batch 270, Loss: 1.9372
Batch 280, Loss: 1.9751
Batch 290, Loss: 1.9341
Batch 300, Loss: 1.9411
Batch 310, Loss: 1.9066
Batch 320, Loss: 1.9344
Batch 330, Loss: 1.9568
Batch 340, Loss: 1.9330
Batch 350, Loss: 1.9187
Batch 360, Loss: 1.9253
Batch 370, Loss: 1.8886
Batch 380, Loss: 1.9519
Batch 390, Loss: 1.8804
Epoch 9 learning rate: 0.09950118288582789
Epoch 9 time: 118.84175157546997 seconds
Epoch 9 accuracy: 13.78%
Batch 10, Loss: 1.9213
Batch 20, Loss: 1.9420
Batch 30, Loss: 1.9069
Batch 40, Loss: 1.8973
Batch 50, Loss: 1.9428
Batch 60, Loss: 1.8799
Batch 70, Loss: 1.9233
Batch 80, Loss: 1.9199
Batch 90, Loss: 1.8937
Batch 100, Loss: 1.8901
Batch 110, Loss: 1.8757
Batch 120, Loss: 1.8882
Batch 130, Loss: 1.8988
Batch 140, Loss: 1.8933
Batch 150, Loss: 1.8760
Batch 160, Loss: 1.8847
Batch 170, Loss: 1.8808
Batch 180, Loss: 1.9040
Batch 190, Loss: 1.8951
Batch 200, Loss: 1.8737
Batch 210, Loss: 1.8878
Batch 220, Loss: 1.8613
Batch 230, Loss: 1.8531
Batch 240, Loss: 1.8858
Batch 250, Loss: 1.8493
Batch 260, Loss: 1.8627
Batch 270, Loss: 1.8657
Batch 280, Loss: 1.8581
Batch 290, Loss: 1.8533
Batch 300, Loss: 1.8425
Batch 310, Loss: 1.8663
Batch 320, Loss: 1.8481
Batch 330, Loss: 1.8166
Batch 340, Loss: 1.8452
Batch 350, Loss: 1.8211
Batch 360, Loss: 1.8513
Batch 370, Loss: 1.8341
Batch 380, Loss: 1.8358
Batch 390, Loss: 1.8033
Epoch 10 learning rate: 0.09938441702975691
Epoch 10 time: 118.82690596580505 seconds
Epoch 10 accuracy: 15.98%
Batch 10, Loss: 1.8236
Batch 20, Loss: 1.8198
Batch 30, Loss: 1.8127
Batch 40, Loss: 1.8249
Batch 50, Loss: 1.8104
Batch 60, Loss: 1.8217
Batch 70, Loss: 1.8334
Batch 80, Loss: 1.8079
Batch 90, Loss: 1.8171
Batch 100, Loss: 1.8162
Batch 110, Loss: 1.8102
Batch 120, Loss: 1.8229
Batch 130, Loss: 1.8205
Batch 140, Loss: 1.8027
Batch 150, Loss: 1.7966
Batch 160, Loss: 1.7936
Batch 170, Loss: 1.7923
Batch 180, Loss: 1.7973
Batch 190, Loss: 1.7925
Batch 200, Loss: 1.7979
Batch 210, Loss: 1.7873
Batch 220, Loss: 1.7853
Batch 230, Loss: 1.7804
Batch 240, Loss: 1.7857
Batch 250, Loss: 1.7794
Batch 260, Loss: 1.7745
Batch 270, Loss: 1.7745
Batch 280, Loss: 1.7785
Batch 290, Loss: 1.7777
Batch 300, Loss: 1.7731
Batch 310, Loss: 1.7823
Batch 320, Loss: 1.7738
Batch 330, Loss: 1.7644
Batch 340, Loss: 1.7700
Batch 350, Loss: 1.7687
Batch 360, Loss: 1.7672
Batch 370, Loss: 1.7632
Batch 380, Loss: 1.7710
Batch 390, Loss: 1.7653
Epoch 11 learning rate: 0.09925546630773871
Epoch 11 time: 118.82667350769043 seconds
Epoch 11 accuracy: 9.9%
Batch 10, Loss: 1.7627
Batch 20, Loss: 1.7607
Batch 30, Loss: 1.7644
Batch 40, Loss: 1.7579
Batch 50, Loss: 1.7616
Batch 60, Loss: 1.7591
Batch 70, Loss: 1.7600
Batch 80, Loss: 1.7594
Batch 90, Loss: 1.7590
Batch 100, Loss: 1.7576
Batch 110, Loss: 1.7591
Batch 120, Loss: 1.7581
Batch 130, Loss: 1.7592
Batch 140, Loss: 1.7559
Batch 150, Loss: 1.7593
Batch 160, Loss: 1.7587
Batch 170, Loss: 1.7590
Batch 180, Loss: 1.7579
Batch 190, Loss: 1.7587
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7584
Batch 220, Loss: 1.7580
Batch 230, Loss: 1.7579
Batch 240, Loss: 1.7580
Batch 250, Loss: 1.7576
Batch 260, Loss: 1.7577
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7572
Batch 300, Loss: 1.7572
Batch 310, Loss: 1.7581
Batch 320, Loss: 1.7578
Batch 330, Loss: 1.7583
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7577
Batch 360, Loss: 1.7575
Batch 370, Loss: 1.7574
Batch 380, Loss: 1.7573
Batch 390, Loss: 1.7591
Epoch 12 learning rate: 0.09911436253643445
Epoch 12 time: 118.78364205360413 seconds
Epoch 12 accuracy: 9.92%
Batch 10, Loss: 1.7576
Batch 20, Loss: 1.7581
Batch 30, Loss: 1.7578
Batch 40, Loss: 1.7579
Batch 50, Loss: 1.7583
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7580
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7578
Batch 100, Loss: 1.7568
Batch 110, Loss: 1.7576
Batch 120, Loss: 1.7573
Batch 130, Loss: 1.7576
Batch 140, Loss: 1.7579
Batch 150, Loss: 1.7576
Batch 160, Loss: 1.7580
Batch 170, Loss: 1.7579
Batch 180, Loss: 1.7581
Batch 190, Loss: 1.7585
Batch 200, Loss: 1.7585
Batch 210, Loss: 1.7579
Batch 220, Loss: 1.7579
Batch 230, Loss: 1.7577
Batch 240, Loss: 1.7575
Batch 250, Loss: 1.7577
Batch 260, Loss: 1.7570
Batch 270, Loss: 1.7590
Batch 280, Loss: 1.7577
Batch 290, Loss: 1.7576
Batch 300, Loss: 1.7570
Batch 310, Loss: 1.7575
Batch 320, Loss: 1.7579
Batch 330, Loss: 1.7571
Batch 340, Loss: 1.7583
Batch 350, Loss: 1.7582
Batch 360, Loss: 1.7580
Batch 370, Loss: 1.7581
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7579
Epoch 13 learning rate: 0.0989611405310883
Epoch 13 time: 118.77051210403442 seconds
Epoch 13 accuracy: 9.87%
Batch 10, Loss: 1.7581
Batch 20, Loss: 1.7575
Batch 30, Loss: 1.7578
Batch 40, Loss: 1.7573
Batch 50, Loss: 1.7573
Batch 60, Loss: 1.7586
Batch 70, Loss: 1.7573
Batch 80, Loss: 1.7585
Batch 90, Loss: 1.7580
Batch 100, Loss: 1.7577
Batch 110, Loss: 1.7580
Batch 120, Loss: 1.7579
Batch 130, Loss: 1.7575
Batch 140, Loss: 1.7576
Batch 150, Loss: 1.7583
Batch 160, Loss: 1.7577
Batch 170, Loss: 1.7573
Batch 180, Loss: 1.7577
Batch 190, Loss: 1.7574
Batch 200, Loss: 1.7580
Batch 210, Loss: 1.7579
Batch 220, Loss: 1.7583
Batch 230, Loss: 1.7577
Batch 240, Loss: 1.7580
Batch 250, Loss: 1.7576
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7580
Batch 300, Loss: 1.7576
Batch 310, Loss: 1.7579
Batch 320, Loss: 1.7577
Batch 330, Loss: 1.7577
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7574
Batch 370, Loss: 1.7574
Batch 380, Loss: 1.7575
Batch 390, Loss: 1.7577
Epoch 14 learning rate: 0.09879583809693739
Epoch 14 time: 118.79654145240784 seconds
Epoch 14 accuracy: 9.98%
Batch 10, Loss: 1.7582
Batch 20, Loss: 1.7576
Batch 30, Loss: 1.7575
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7577
Batch 60, Loss: 1.7581
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7587
Batch 90, Loss: 1.7578
Batch 100, Loss: 1.7582
Batch 110, Loss: 1.7578
Batch 120, Loss: 1.7584
Batch 130, Loss: 1.7577
Batch 140, Loss: 1.7576
Batch 150, Loss: 1.7585
Batch 160, Loss: 1.7580
Batch 170, Loss: 1.7577
Batch 180, Loss: 1.7581
Batch 190, Loss: 1.7575
Batch 200, Loss: 1.7572
Batch 210, Loss: 1.7574
Batch 220, Loss: 1.7568
Batch 230, Loss: 1.7574
Batch 240, Loss: 1.7568
Batch 250, Loss: 1.7574
Batch 260, Loss: 1.7581
Batch 270, Loss: 1.7581
Batch 280, Loss: 1.7589
Batch 290, Loss: 1.7585
Batch 300, Loss: 1.7593
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7582
Batch 330, Loss: 1.7580
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7578
Batch 360, Loss: 1.7582
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7585
Batch 390, Loss: 1.7575
Epoch 15 learning rate: 0.09861849601988384
Epoch 15 time: 118.78858685493469 seconds
Epoch 15 accuracy: 10.0%
Batch 10, Loss: 1.7581
Batch 20, Loss: 1.7574
Batch 30, Loss: 1.7579
Batch 40, Loss: 1.7580
Batch 50, Loss: 1.7575
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7582
Batch 80, Loss: 1.7586
Batch 90, Loss: 1.7577
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7580
Batch 120, Loss: 1.7577
Batch 130, Loss: 1.7577
Batch 140, Loss: 1.7575
Batch 150, Loss: 1.7577
Batch 160, Loss: 1.7582
Batch 170, Loss: 1.7581
Batch 180, Loss: 1.7582
Batch 190, Loss: 1.7580
Batch 200, Loss: 1.7582
Batch 210, Loss: 1.7580
Batch 220, Loss: 1.7579
Batch 230, Loss: 1.7574
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7582
Batch 260, Loss: 1.7584
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7579
Batch 290, Loss: 1.7581
Batch 300, Loss: 1.7580
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7580
Batch 330, Loss: 1.7582
Batch 340, Loss: 1.7579
Batch 350, Loss: 1.7578
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7580
Batch 380, Loss: 1.7578
Batch 390, Loss: 1.7577
Epoch 16 learning rate: 0.09842915805643157
Epoch 16 time: 118.76844048500061 seconds
Epoch 16 accuracy: 10.0%
Batch 10, Loss: 1.7577
Batch 20, Loss: 1.7582
Batch 30, Loss: 1.7578
Batch 40, Loss: 1.7577
Batch 50, Loss: 1.7579
Batch 60, Loss: 1.7572
Batch 70, Loss: 1.7573
Batch 80, Loss: 1.7579
Batch 90, Loss: 1.7576
Batch 100, Loss: 1.7585
Batch 110, Loss: 1.7587
Batch 120, Loss: 1.7578
Batch 130, Loss: 1.7584
Batch 140, Loss: 1.7581
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7576
Batch 170, Loss: 1.7582
Batch 180, Loss: 1.7579
Batch 190, Loss: 1.7580
Batch 200, Loss: 1.7575
Batch 210, Loss: 1.7576
Batch 220, Loss: 1.7582
Batch 230, Loss: 1.7580
Batch 240, Loss: 1.7580
Batch 250, Loss: 1.7575
Batch 260, Loss: 1.7583
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7576
Batch 290, Loss: 1.7581
Batch 300, Loss: 1.7577
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7578
Batch 330, Loss: 1.7581
Batch 340, Loss: 1.7576
Batch 350, Loss: 1.7588
Batch 360, Loss: 1.7581
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7584
Batch 390, Loss: 1.7580
Epoch 17 learning rate: 0.09822787092288993
Epoch 17 time: 118.78287601470947 seconds
Epoch 17 accuracy: 10.0%
Batch 10, Loss: 1.7576
Batch 20, Loss: 1.7576
Batch 30, Loss: 1.7581
Batch 40, Loss: 1.7574
Batch 50, Loss: 1.7587
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7573
Batch 80, Loss: 1.7584
Batch 90, Loss: 1.7578
Batch 100, Loss: 1.7584
Batch 110, Loss: 1.7582
Batch 120, Loss: 1.7577
Batch 130, Loss: 1.7579
Batch 140, Loss: 1.7576
Batch 150, Loss: 1.7580
Batch 160, Loss: 1.7580
Batch 170, Loss: 1.7581
Batch 180, Loss: 1.7581
Batch 190, Loss: 1.7577
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7576
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7587
Batch 240, Loss: 1.7582
Batch 250, Loss: 1.7578
Batch 260, Loss: 1.7583
Batch 270, Loss: 1.7583
Batch 280, Loss: 1.7579
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7579
Batch 310, Loss: 1.7577
Batch 320, Loss: 1.7578
Batch 330, Loss: 1.7581
Batch 340, Loss: 1.7584
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7576
Batch 370, Loss: 1.7578
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7577
Epoch 18 learning rate: 0.09801468428384717
Epoch 18 time: 118.79565501213074 seconds
Epoch 18 accuracy: 10.01%
Batch 10, Loss: 1.7579
Batch 20, Loss: 1.7575
Batch 30, Loss: 1.7575
Batch 40, Loss: 1.7583
Batch 50, Loss: 1.7574
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7572
Batch 80, Loss: 1.7582
Batch 90, Loss: 1.7585
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7575
Batch 120, Loss: 1.7582
Batch 130, Loss: 1.7574
Batch 140, Loss: 1.7580
Batch 150, Loss: 1.7585
Batch 160, Loss: 1.7577
Batch 170, Loss: 1.7580
Batch 180, Loss: 1.7575
Batch 190, Loss: 1.7573
Batch 200, Loss: 1.7585
