The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6070520/tkleinkn/Vanilla-GAM/main_cifar.py:216: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely '
model name space ['resnet101_c', 'resnet152_c', 'resnet18_c', 'resnet34_c', 'resnet50_c']
Use GPU: 0 for training
=> creating model 'resnet18_c'
Files already downloaded and verified
Files already downloaded and verified
tensorboard dir ./results/CIFAR10/GNOM/basicaug/lr-0.05/batchsize-128/2024-08-05-18:35:15
Using Gradient-Norm Only Minimization (GNOM)
/home/tkleinkn/GAMtest/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Using backward() with create_graph=True will create a reference cycle between the parameter and its gradient which can cause a memory leak. We recommend using autograd.grad when creating the graph to avoid this. If you have to use this function, make sure to reset the .grad fields of your parameters to None after use to break the cycle and avoid the leak. (Triggered internally at /home/coulombc/wheels_builder/tmp.2617/python-3.11/torch/torch/csrc/autograd/engine.cpp:1203.)
Batch 370, Loss: 1.7491
Batch 380, Loss: 1.7376
Batch 390, Loss: 1.7523
Epoch 10 learning rate: 0.05
Epoch 10 time: 119.92214727401733 seconds
Epoch 10 accuracy: 12.81%
Batch 10, Loss: 1.7375
Batch 20, Loss: 1.7386
Batch 30, Loss: 1.7344
Batch 40, Loss: 1.7315
Batch 50, Loss: 1.7418
Batch 60, Loss: 1.7378
Batch 70, Loss: 1.7450
Batch 80, Loss: 1.7380
Batch 90, Loss: 1.7466
Batch 100, Loss: 1.7503
Batch 110, Loss: 1.7486
Batch 120, Loss: 1.7488
Batch 130, Loss: 1.7426
Batch 140, Loss: 1.7370
Batch 150, Loss: 1.7360
Batch 160, Loss: 1.7395
Batch 170, Loss: 1.7426
Batch 180, Loss: 1.7367
Batch 190, Loss: 1.7375
Batch 200, Loss: 1.7368
Batch 210, Loss: 1.7350
Batch 220, Loss: 1.7374
Batch 230, Loss: 1.7440
Batch 240, Loss: 1.7351
Batch 250, Loss: 1.7359
Batch 260, Loss: 1.7414
Batch 270, Loss: 1.7455
Batch 280, Loss: 1.7311
Batch 290, Loss: 1.7429
Batch 300, Loss: 1.7313
Batch 310, Loss: 1.7375
Batch 320, Loss: 1.7470
Batch 330, Loss: 1.7406
Batch 340, Loss: 1.7315
Batch 350, Loss: 1.7361
Batch 360, Loss: 1.7388
Batch 370, Loss: 1.7435
Batch 380, Loss: 1.7373
Batch 390, Loss: 1.7404
Epoch 11 learning rate: 0.05
Epoch 11 time: 119.75846743583679 seconds
Epoch 11 accuracy: 10.38%
Batch 10, Loss: 1.7412
Batch 20, Loss: 1.7380
Batch 30, Loss: 1.7441
Batch 40, Loss: 1.7405
Batch 50, Loss: 1.7374
Batch 60, Loss: 1.7416
Batch 70, Loss: 1.7333
Batch 80, Loss: 1.7334
Batch 90, Loss: 1.7463
Batch 100, Loss: 1.7348
Batch 110, Loss: 1.7355
Batch 120, Loss: 1.7413
Batch 130, Loss: 1.7420
Batch 140, Loss: 1.7427
Batch 150, Loss: 1.7326
Batch 160, Loss: 1.7385
Batch 170, Loss: 1.7337
Batch 180, Loss: 1.7516
Batch 190, Loss: 1.7416
Batch 200, Loss: 1.7352
Batch 210, Loss: 1.7456
Batch 220, Loss: 1.7369
Batch 230, Loss: 1.7386
Batch 240, Loss: 1.7399
Batch 250, Loss: 1.7305
Batch 260, Loss: 1.7369
Batch 270, Loss: 1.7434
Batch 280, Loss: 1.7386
Batch 290, Loss: 1.7345
Batch 300, Loss: 1.7416
Batch 310, Loss: 1.7290
Batch 320, Loss: 1.7399
Batch 330, Loss: 1.7369
Batch 340, Loss: 1.7585
Batch 350, Loss: 1.7416
Batch 360, Loss: 1.7437
Batch 370, Loss: 1.7392
Batch 380, Loss: 1.7411
Batch 390, Loss: 1.7381
Epoch 12 learning rate: 0.05
Epoch 12 time: 119.80619955062866 seconds
Epoch 12 accuracy: 10.37%
Batch 10, Loss: 1.7384
Batch 20, Loss: 1.7375
Batch 30, Loss: 1.7355
Batch 40, Loss: 1.7393
Batch 50, Loss: 1.7380
Batch 60, Loss: 1.7353
Batch 70, Loss: 1.7325
Batch 80, Loss: 1.7443
Batch 90, Loss: 1.7379
Batch 100, Loss: 1.7442
Batch 110, Loss: 1.7359
Batch 120, Loss: 1.7401
Batch 130, Loss: 1.7403
Batch 140, Loss: 1.7371
Batch 150, Loss: 1.7461
Batch 160, Loss: 1.7378
Batch 170, Loss: 1.7451
Batch 180, Loss: 1.7363
Batch 190, Loss: 1.7331
Batch 200, Loss: 1.7454
Batch 210, Loss: 1.7374
Batch 220, Loss: 1.7337
Batch 230, Loss: 1.7416
Batch 240, Loss: 1.7383
Batch 250, Loss: 1.7516
Batch 260, Loss: 1.7485
Batch 270, Loss: 1.7346
Batch 280, Loss: 1.7463
Batch 290, Loss: 1.7376
Batch 300, Loss: 1.7403
Batch 310, Loss: 1.7448
Batch 320, Loss: 1.7363
Batch 330, Loss: 1.7497
Batch 340, Loss: 1.7378
Batch 350, Loss: 1.7368
Batch 360, Loss: 1.7309
Batch 370, Loss: 1.7427
Batch 380, Loss: 1.7410
Batch 390, Loss: 1.7398
Epoch 13 learning rate: 0.05
Epoch 13 time: 119.57047200202942 seconds
Epoch 13 accuracy: 9.59%
Batch 10, Loss: 1.7492
Batch 20, Loss: 1.7367
Batch 30, Loss: 1.7378
Batch 40, Loss: 1.7443
Batch 50, Loss: 1.7372
Batch 60, Loss: 1.7432
Batch 70, Loss: 1.7408
Batch 80, Loss: 1.7413
Batch 90, Loss: 1.7410
Batch 100, Loss: 1.7411
Batch 110, Loss: 1.7403
Batch 120, Loss: 1.7352
Batch 130, Loss: 1.7435
Batch 140, Loss: 1.7383
Batch 150, Loss: 1.7448
Batch 160, Loss: 1.7382
Batch 170, Loss: 1.7443
Batch 180, Loss: 1.7413
Batch 190, Loss: 1.7447
Batch 200, Loss: 1.7358
Batch 210, Loss: 1.7359
Batch 220, Loss: 1.7384
Batch 230, Loss: 1.7368
Batch 240, Loss: 1.7346
Batch 250, Loss: 1.7352
Batch 260, Loss: 1.7406
Batch 270, Loss: 1.7368
Batch 280, Loss: 1.7501
Batch 290, Loss: 1.7430
Batch 300, Loss: 1.7411
Batch 310, Loss: 1.7430
Batch 320, Loss: 1.7423
Batch 330, Loss: 1.7396
Batch 340, Loss: 1.7440
Batch 350, Loss: 1.7456
Batch 360, Loss: 1.7489
Batch 370, Loss: 1.7418
Batch 380, Loss: 1.7469
Batch 390, Loss: 1.7383
Epoch 14 learning rate: 0.05
Epoch 14 time: 119.62975573539734 seconds
Epoch 14 accuracy: 10.02%
Batch 10, Loss: 1.7462
Batch 20, Loss: 1.7413
Batch 30, Loss: 1.7440
Batch 40, Loss: 1.7408
Batch 50, Loss: 1.7434
Batch 60, Loss: 1.7413
Batch 70, Loss: 1.7369
Batch 80, Loss: 1.7363
Batch 90, Loss: 1.7363
Batch 100, Loss: 1.7347
Batch 110, Loss: 1.7477
Batch 120, Loss: 1.7438
Batch 130, Loss: 1.7449
Batch 140, Loss: 1.7409
Batch 150, Loss: 1.7341
Batch 160, Loss: 1.7384
Batch 170, Loss: 1.7418
Batch 180, Loss: 1.7417
Batch 190, Loss: 1.7480
Batch 200, Loss: 1.7459
Batch 210, Loss: 1.7427
Batch 220, Loss: 1.7433
Batch 230, Loss: 1.7449
Batch 240, Loss: 1.7417
Batch 250, Loss: 1.7426
Batch 260, Loss: 1.7373
Batch 270, Loss: 1.7388
Batch 280, Loss: 1.7420
Batch 290, Loss: 1.7437
Batch 300, Loss: 1.7387
Batch 310, Loss: 1.7521
Batch 320, Loss: 1.7404
Batch 330, Loss: 1.7414
Batch 340, Loss: 1.7429
Batch 350, Loss: 1.7358
Batch 360, Loss: 1.7587
Batch 370, Loss: 1.7429
Batch 380, Loss: 1.7461
Batch 390, Loss: 1.7397
Epoch 15 learning rate: 0.05
Epoch 15 time: 119.77226114273071 seconds
Epoch 15 accuracy: 9.9%
Batch 10, Loss: 1.7435
Batch 20, Loss: 1.7391
Batch 30, Loss: 1.7419
Batch 40, Loss: 1.7387
Batch 50, Loss: 1.7452
Batch 60, Loss: 1.7392
Batch 70, Loss: 1.7510
Batch 80, Loss: 1.7485
Batch 90, Loss: 1.7459
Batch 100, Loss: 1.7489
Batch 110, Loss: 1.7432
Batch 120, Loss: 1.7382
Batch 130, Loss: 1.7409
Batch 140, Loss: 1.7421
Batch 150, Loss: 1.7423
Batch 160, Loss: 1.7445
Batch 170, Loss: 1.7431
Batch 180, Loss: 1.7483
Batch 190, Loss: 1.7441
Batch 200, Loss: 1.7412
Batch 210, Loss: 1.7437
Batch 220, Loss: 1.7420
Batch 230, Loss: 1.7468
Batch 240, Loss: 1.7400
Batch 250, Loss: 1.7422
Batch 260, Loss: 1.7449
Batch 270, Loss: 1.7345
Batch 280, Loss: 1.7424
Batch 290, Loss: 1.7422
Batch 300, Loss: 1.7427
Batch 310, Loss: 1.7427
Batch 320, Loss: 1.7462
Batch 330, Loss: 1.7456
Batch 340, Loss: 1.7528
Batch 350, Loss: 1.7409
Batch 360, Loss: 1.7435
Batch 370, Loss: 1.7393
Batch 380, Loss: 1.7427
Batch 390, Loss: 1.7517
Epoch 16 learning rate: 0.05
Epoch 16 time: 119.56817054748535 seconds
Epoch 16 accuracy: 9.87%
Batch 10, Loss: 1.7488
Batch 20, Loss: 1.7478
Batch 30, Loss: 1.7418
Batch 40, Loss: 1.7423
Batch 50, Loss: 1.7427
Batch 60, Loss: 1.7429
Batch 70, Loss: 1.7477
Batch 80, Loss: 1.7442
Batch 90, Loss: 1.7458
Batch 100, Loss: 1.7430
Batch 110, Loss: 1.7466
Batch 120, Loss: 1.7423
Batch 130, Loss: 1.7455
Batch 140, Loss: 1.7443
Batch 150, Loss: 1.7424
Batch 160, Loss: 1.7413
Batch 170, Loss: 1.7463
Batch 180, Loss: 1.7504
Batch 190, Loss: 1.7436
Batch 200, Loss: 1.7437
Batch 210, Loss: 1.7433
Batch 220, Loss: 1.7451
Batch 230, Loss: 1.7481
Batch 240, Loss: 1.7457
Batch 250, Loss: 1.7420
Batch 260, Loss: 1.7437
Batch 270, Loss: 1.7424
Batch 280, Loss: 1.7413
Batch 290, Loss: 1.7407
Batch 300, Loss: 1.7434
Batch 310, Loss: 1.7456
Batch 320, Loss: 1.7467
Batch 330, Loss: 1.7489
Batch 340, Loss: 1.7471
Batch 350, Loss: 1.7432
Batch 360, Loss: 1.7456
Batch 370, Loss: 1.7474
Batch 380, Loss: 1.7438
Batch 390, Loss: 1.7429
Epoch 17 learning rate: 0.05
Epoch 17 time: 119.55790972709656 seconds
Epoch 17 accuracy: 10.67%
Batch 10, Loss: 1.7461
Batch 20, Loss: 1.7455
Batch 30, Loss: 1.7427
Batch 40, Loss: 1.7410
Batch 50, Loss: 1.7498
Batch 60, Loss: 1.7445
Batch 70, Loss: 1.7411
Batch 80, Loss: 1.7494
Batch 90, Loss: 1.7412
Batch 100, Loss: 1.7439
Batch 110, Loss: 1.7425
Batch 120, Loss: 1.7442
Batch 130, Loss: 1.7502
Batch 140, Loss: 1.7469
Batch 150, Loss: 1.7438
Batch 160, Loss: 1.7470
Batch 170, Loss: 1.7452
Batch 180, Loss: 1.7435
Batch 190, Loss: 1.7451
Batch 200, Loss: 1.7468
Batch 210, Loss: 1.7472
Batch 220, Loss: 1.7413
Batch 230, Loss: 1.7460
Batch 240, Loss: 1.7457
Batch 250, Loss: 1.7441
Batch 260, Loss: 1.7455
Batch 270, Loss: 1.7443
Batch 280, Loss: 1.7494
Batch 290, Loss: 1.7507
Batch 300, Loss: 1.7485
Batch 310, Loss: 1.7436
Batch 320, Loss: 1.7469
Batch 330, Loss: 1.7481
Batch 340, Loss: 1.7549
Batch 350, Loss: 1.7484
Batch 360, Loss: 1.7523
Batch 370, Loss: 1.7449
Batch 380, Loss: 1.7501
Batch 390, Loss: 1.7463
Epoch 18 learning rate: 0.05
Epoch 18 time: 119.75646734237671 seconds
Epoch 18 accuracy: 10.68%
Batch 10, Loss: 1.7484
Batch 20, Loss: 1.7468
Batch 30, Loss: 1.7420
Batch 40, Loss: 1.7478
Batch 50, Loss: 1.7485
Batch 60, Loss: 1.7466
Batch 70, Loss: 1.7415
Batch 80, Loss: 1.7426
Batch 90, Loss: 1.7428
Batch 100, Loss: 1.7431
Batch 110, Loss: 1.7476
Batch 120, Loss: 1.7492
Batch 130, Loss: 1.7484
Batch 140, Loss: 1.7489
Batch 150, Loss: 1.7445
Batch 160, Loss: 1.7491
Batch 170, Loss: 1.7439
Batch 180, Loss: 1.7526
Batch 190, Loss: 1.7443
Batch 200, Loss: 1.7468
Batch 210, Loss: 1.7522
Batch 220, Loss: 1.7489
